po_id,order_date,promised_delivery_date,actual_delivery_date,supplier_id,supplier_name,supplier_country,category,item,business_unit,unit_price,quantity,line_total,payment_terms,on_contract,quality_rejected
PO-2023-06112,2023-06-10,2023-06-17,2023-06-17,SUP-079,Great Wall Workplace,China,Office Supplies,Toner Cartridges,Corporate,83.35,18,1500.3,Net 60,True,False
PO-2023-06240,2023-06-10,2023-06-23,2023-06-23,SUP-083,Krakow Chemicals,Poland,Chemicals,Catalyst Powder (per 25kg),Retail Operations,1050.43,4,4201.72,Net 30,True,False
PO-2023-05372,2023-06-10,2023-06-23,2023-06-23,SUP-002,Taegu Alloys,South Korea,Raw Materials,Polypropylene Resin (per ton),Manufacturing,1119.0,15,16785.0,Net 45,True,False
PO-2023-06058,2023-06-10,2023-07-09,2023-07-09,SUP-060,Halong IT Solutions,Vietnam,IT Services,Network Equipment Bundle,Field Services,2694.59,2,5389.18,Net 30,True,False
PO-2023-06262,2023-06-10,2023-06-29,2023-06-29,SUP-083,Krakow Chemicals,Poland,Chemicals,Industrial Solvent (drum),Retail Operations,381.86,15,5727.9,Net 45,True,False
PO-2023-06401,2023-06-10,2023-06-21,2023-06-21,SUP-102,Frontier Consulting,USA,Professional Services,Recruitment Fee,Manufacturing,4839.18,1,4839.18,Net 45,True,False
PO-2023-06079,2023-06-10,2023-07-12,2023-07-12,SUP-057,Bharat Digital Systems,India,IT Services,Cybersecurity Audit,R&D,8303.0,1,8303.0,Net 45,False,False
PO-2023-06224,2023-06-10,2023-06-29,2023-06-29,SUP-093,Albion Chem Industries,UK,Chemicals,Industrial Solvent (drum),Manufacturing,417.57,14,5845.98,Net 15,True,False
PO-2023-05383,2023-06-10,2023-07-12,2023-07-12,SUP-002,Taegu Alloys,South Korea,Raw Materials,Rubber Compound (per ton),Corporate,1624.89,12,19498.68,Net 30,False,False
PO-2023-06111,2023-06-10,2023-07-04,2023-07-04,SUP-079,Great Wall Workplace,China,Office Supplies,Toner Cartridges,Field Services,82.84,8,662.72,Net 30,False,False
PO-2023-05945,2023-06-10,2023-07-03,2023-07-03,SUP-052,Del Norte Logistics,Mexico,Logistics,LTL Freight (per shipment),Retail Operations,392.79,13,5106.27,Net 15,True,False
PO-2023-05666,2023-06-10,2023-06-26,2023-06-26,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,Retail Operations,20.65,954,19700.1,Net 30,True,False
PO-2023-06245,2023-06-11,2023-06-18,2023-06-18,SUP-093,Albion Chem Industries,UK,Chemicals,Industrial Solvent (drum),Manufacturing,409.65,17,6964.05,Net 30,True,False
PO-2023-06140,2023-06-11,2023-06-23,2023-06-23,SUP-079,Great Wall Workplace,China,Office Supplies,Office Chairs,Field Services,163.06,5,815.3,Net 45,True,False
PO-2023-05907,2023-06-11,2023-06-22,2023-06-22,SUP-051,Shenzhou Transport,China,Logistics,Air Freight (per 100kg),Field Services,615.76,6,3694.56,Net 45,False,False
PO-2023-05975,2023-06-11,2023-06-23,2023-06-23,SUP-051,Shenzhou Transport,China,Logistics,LTL Freight (per shipment),Corporate,411.42,13,5348.46,Net 45,True,False
PO-2023-05984,2023-06-11,2023-06-21,2023-06-24,SUP-052,Del Norte Logistics,Mexico,Logistics,Last-Mile Delivery Batch,Field Services,244.48,10,2444.8,Net 30,False,False
PO-2023-06088,2023-06-11,2023-07-10,2023-07-10,SUP-057,Bharat Digital Systems,India,IT Services,"SaaS Licences (per seat, annual)",Field Services,436.29,33,14397.57,Net 45,True,False
PO-2023-06174,2023-06-11,2023-06-27,2023-06-27,SUP-072,Krakow Office Products,Poland,Office Supplies,Whiteboard & Supplies,Field Services,62.87,7,440.09,Net 30,True,False
PO-2023-06073,2023-06-11,2023-06-21,2023-06-21,SUP-059,Azteca Technologies,Mexico,IT Services,Cybersecurity Audit,Field Services,9318.37,1,9318.37,Net 45,False,False
PO-2023-05744,2023-06-11,2023-06-21,2023-06-21,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Retail Operations,25.23,156,3935.88,Net 30,True,False
PO-2023-05752,2023-06-11,2023-06-19,2023-06-21,SUP-046,Thames Industrial Supply,UK,MRO,Machine Lubricant (drum),Retail Operations,171.64,20,3432.8,Net 60,True,False
PO-2023-05968,2023-06-11,2023-06-22,2023-06-22,SUP-050,Redwood Freight,USA,Logistics,Last-Mile Delivery Batch,Field Services,260.93,12,3131.16,Net 15,True,False
PO-2023-06107,2023-06-11,2023-07-05,2023-07-05,SUP-057,Bharat Digital Systems,India,IT Services,"SaaS Licences (per seat, annual)",Manufacturing,396.72,24,9521.28,Net 30,True,False
PO-2023-06218,2023-06-11,2023-07-05,2023-07-05,SUP-081,Redwood Specialty Chem,USA,Chemicals,Coating Resin (drum),Retail Operations,615.22,13,7997.86,Net 30,True,False
PO-2023-05947,2023-06-11,2023-06-27,2023-06-27,SUP-049,Han River Freight,South Korea,Logistics,Ocean Container (40ft),Manufacturing,2830.65,2,5661.3,Net 45,True,False
PO-2023-05950,2023-06-11,2023-06-30,2023-06-30,SUP-051,Shenzhou Transport,China,Logistics,Air Freight (per 100kg),R&D,652.84,4,2611.36,Net 30,True,False
PO-2023-05847,2023-06-11,2023-07-02,2023-07-02,SUP-040,Ganga MRO Services,India,MRO,Conveyor Belt Section,Corporate,528.2,4,2112.8,Net 45,True,False
PO-2023-06275,2023-06-11,2023-07-06,2023-07-06,SUP-083,Krakow Chemicals,Poland,Chemicals,Coating Resin (drum),R&D,696.78,9,6271.02,Net 60,False,False
PO-2023-06407,2023-06-11,2023-07-07,2023-07-08,SUP-105,Krakow Consulting,Poland,Professional Services,Legal Advisory (retainer),Manufacturing,8504.39,1,8504.39,Net 30,True,False
PO-2023-06103,2023-06-11,2023-06-26,2023-06-26,SUP-061,Shenzhou IT Solutions,China,IT Services,Managed IT Support (monthly),Field Services,6326.05,1,6326.05,Net 30,True,False
PO-2023-05958,2023-06-11,2023-06-24,2023-06-24,SUP-052,Del Norte Logistics,Mexico,Logistics,LTL Freight (per shipment),R&D,418.44,11,4602.84,Net 30,True,False
PO-2023-05959,2023-06-11,2023-07-14,2023-07-14,SUP-054,Great Wall Shipping Lines,China,Logistics,FTL Freight (per load),Field Services,1869.23,4,7476.92,Net 30,True,False
PO-2023-06355,2023-06-11,2023-06-28,2023-06-28,SUP-095,Busan Machinery,South Korea,Machinery,CNC Spare Parts Kit,Field Services,3655.89,1,3655.89,Net 30,True,False
PO-2023-06356,2023-06-11,2023-06-18,2023-06-18,SUP-095,Busan Machinery,South Korea,Machinery,Robotic Arm Servicing,Retail Operations,8008.27,1,8008.27,Net 45,True,False
PO-2023-05865,2023-06-11,2023-06-23,2023-06-23,SUP-038,Bergmann MRO Services,Germany,MRO,Industrial Bearings,Manufacturing,39.45,97,3826.65,Net 30,True,False
PO-2023-06431,2023-06-11,2023-07-13,2023-07-13,SUP-097,Azteca Advisory,Mexico,Professional Services,Legal Advisory (retainer),Field Services,7424.71,1,7424.71,Net 30,True,False
PO-2023-06289,2023-06-11,2023-06-24,2023-06-24,SUP-093,Albion Chem Industries,UK,Chemicals,Cleaning Agent (drum),Manufacturing,206.37,38,7842.06,Net 45,True,False
PO-2023-06405,2023-06-11,2023-07-08,2023-07-08,SUP-097,Azteca Advisory,Mexico,Professional Services,Training Programme,Corporate,4016.71,2,8033.42,Net 15,True,False
PO-2023-05830,2023-06-11,2023-06-19,2023-06-20,SUP-039,Redwood Maintenance Co,USA,MRO,Industrial Bearings,Retail Operations,31.45,133,4182.85,Net 60,True,False
PO-2023-05771,2023-06-11,2023-06-18,2023-06-18,SUP-038,Bergmann MRO Services,Germany,MRO,Industrial Bearings,R&D,35.57,79,2810.03,Net 45,True,False
PO-2023-05309,2023-06-11,2023-06-30,2023-07-19,SUP-008,Fujikawa Resources,Japan,Raw Materials,Copper Wire Rod (per ton),R&D,9149.07,2,18298.14,Net 30,True,False
PO-2023-05418,2023-06-11,2023-07-04,2023-07-04,SUP-002,Taegu Alloys,South Korea,Raw Materials,Rubber Compound (per ton),Manufacturing,1605.73,9,14451.57,Net 30,True,False
PO-2023-05651,2023-06-11,2023-07-05,2023-07-05,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Manufacturing,4.63,3576,16556.88,Net 30,True,False
PO-2023-05370,2023-06-11,2023-07-13,2023-07-13,SUP-002,Taegu Alloys,South Korea,Raw Materials,Copper Wire Rod (per ton),Retail Operations,8893.62,3,26680.86,Net 30,True,False
PO-2023-05683,2023-06-11,2023-06-16,2023-06-16,SUP-035,Pacific Rim Semitech,China,Electronics,Microcontroller MCU-9,Retail Operations,7.41,3390,25119.9,Net 30,True,False
PO-2023-05367,2023-06-11,2023-06-29,2023-06-29,SUP-009,Schwarzwald Metals,Germany,Raw Materials,Steel Coil (per ton),Field Services,818.44,25,20461.0,Net 30,True,False
PO-2023-05365,2023-06-11,2023-06-25,2023-06-25,SUP-002,Taegu Alloys,South Korea,Raw Materials,Steel Coil (per ton),R&D,794.63,28,22249.64,Net 30,False,False
PO-2023-05647,2023-06-11,2023-07-04,2023-07-04,SUP-022,Redwood Components,USA,Electronics,Microcontroller MCU-9,Corporate,7.54,3717,28026.18,Net 45,True,False
PO-2023-05660,2023-06-11,2023-06-20,2023-06-20,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Manufacturing,22.28,515,11474.2,Net 45,True,False
PO-2023-05602,2023-06-11,2023-07-05,2023-07-05,SUP-016,Great Wall Containers,China,Packaging,Printed Labels (per 1000),Retail Operations,43.37,85,3686.45,Net 30,True,False
PO-2023-05402,2023-06-11,2023-06-23,2023-06-23,SUP-002,Taegu Alloys,South Korea,Raw Materials,Copper Wire Rod (per ton),Field Services,8025.87,4,32103.48,Net 30,True,False
PO-2023-05331,2023-06-11,2023-06-21,2023-06-21,SUP-002,Taegu Alloys,South Korea,Raw Materials,Polypropylene Resin (per ton),Field Services,1147.13,16,18354.08,Net 45,True,False
PO-2023-05416,2023-06-11,2023-06-16,2023-06-16,SUP-006,Adler Metals,Germany,Raw Materials,Polypropylene Resin (per ton),Retail Operations,1250.68,7,8754.76,Net 45,True,False
PO-2023-05668,2023-06-11,2023-06-27,2023-07-10,SUP-029,Great Wall Components,China,Electronics,Microcontroller MCU-9,Field Services,7.71,2122,16360.62,Net 60,True,False
PO-2023-05381,2023-06-11,2023-06-28,2023-06-28,SUP-002,Taegu Alloys,South Korea,Raw Materials,Aluminium Sheet (per ton),Corporate,2247.3,5,11236.5,Net 45,True,False
PO-2023-05667,2023-06-11,2023-06-26,2023-06-26,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Manufacturing,25.06,201,5037.06,Net 45,True,False
PO-2023-05393,2023-06-11,2023-07-10,2023-07-10,SUP-002,Taegu Alloys,South Korea,Raw Materials,Copper Wire Rod (per ton),R&D,9266.01,3,27798.03,Net 30,True,False
PO-2023-05546,2023-06-11,2023-07-06,2023-07-08,SUP-016,Great Wall Containers,China,Packaging,Bubble Wrap Rolls,R&D,28.1,147,4130.7,Net 60,True,False
PO-2023-05409,2023-06-11,2023-06-23,2023-06-23,SUP-002,Taegu Alloys,South Korea,Raw Materials,Copper Wire Rod (per ton),Field Services,8537.25,1,8537.25,Net 45,False,False
PO-2023-05494,2023-06-11,2023-06-25,2023-06-25,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,Corporate,15.68,107,1677.76,Net 45,True,False
PO-2023-05811,2023-06-12,2023-07-04,2023-07-04,SUP-038,Bergmann MRO Services,Germany,MRO,Conveyor Belt Section,Manufacturing,526.67,5,2633.35,Net 30,True,False
PO-2023-05917,2023-06-12,2023-06-24,2023-06-24,SUP-050,Redwood Freight,USA,Logistics,FTL Freight (per load),Corporate,1770.76,3,5312.28,Net 30,True,False
PO-2023-05919,2023-06-12,2023-06-22,2023-06-22,SUP-051,Shenzhou Transport,China,Logistics,Air Freight (per 100kg),Retail Operations,620.8,4,2483.2,Net 60,True,False
PO-2023-05422,2023-06-12,2023-06-28,2023-07-01,SUP-002,Taegu Alloys,South Korea,Raw Materials,Copper Wire Rod (per ton),R&D,8960.21,3,26880.63,Net 30,True,False
PO-2023-05802,2023-06-12,2023-07-07,2023-07-07,SUP-040,Ganga MRO Services,India,MRO,Conveyor Belt Section,Corporate,534.53,4,2138.12,Net 15,True,False
PO-2023-05695,2023-06-12,2023-07-14,2023-07-14,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,R&D,52.73,203,10704.19,Net 30,True,False
PO-2023-05803,2023-06-12,2023-07-08,2023-07-08,SUP-039,Redwood Maintenance Co,USA,MRO,Safety Gloves (per 100),R&D,99.06,30,2971.8,Net 45,True,False
PO-2023-05447,2023-06-12,2023-07-10,2023-07-10,SUP-002,Taegu Alloys,South Korea,Raw Materials,Steel Coil (per ton),Manufacturing,813.07,29,23579.03,Net 30,True,False
PO-2023-05341,2023-06-12,2023-07-06,2023-07-06,SUP-002,Taegu Alloys,South Korea,Raw Materials,Copper Wire Rod (per ton),Retail Operations,8683.3,2,17366.6,Net 30,True,False
PO-2023-06287,2023-06-12,2023-07-13,2023-07-13,SUP-083,Krakow Chemicals,Poland,Chemicals,Coating Resin (drum),Retail Operations,701.41,6,4208.46,Net 60,True,False
PO-2023-06108,2023-06-12,2023-07-08,2023-07-08,SUP-057,Bharat Digital Systems,India,IT Services,Managed IT Support (monthly),Corporate,5770.31,1,5770.31,Net 60,True,False
PO-2023-05819,2023-06-12,2023-06-22,2023-07-01,SUP-046,Thames Industrial Supply,UK,MRO,Industrial Bearings,Field Services,41.47,67,2778.49,Net 30,True,False
PO-2023-05663,2023-06-12,2023-07-01,2023-07-01,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Field Services,48.13,132,6353.16,Net 45,True,False
PO-2023-06265,2023-06-12,2023-07-06,2023-07-06,SUP-083,Krakow Chemicals,Poland,Chemicals,Industrial Solvent (drum),R&D,389.54,16,6232.64,Net 60,True,False
PO-2023-05541,2023-06-12,2023-07-01,2023-07-01,SUP-016,Great Wall Containers,China,Packaging,Corrugated Boxes (per 1000),Corporate,673.22,11,7405.42,Net 60,True,False
PO-2023-06065,2023-06-12,2023-07-04,2023-07-04,SUP-057,Bharat Digital Systems,India,IT Services,"SaaS Licences (per seat, annual)",Field Services,376.51,27,10165.77,Net 30,True,False
PO-2023-05886,2023-06-12,2023-07-04,2023-07-04,SUP-055,Baltic Freight,Poland,Logistics,Air Freight (per 100kg),Retail Operations,658.51,6,3951.06,Net 30,True,False
PO-2023-05887,2023-06-12,2023-07-08,2023-07-08,SUP-053,Sterling Shipping Lines,USA,Logistics,Ocean Container (40ft),Field Services,3310.73,3,9932.19,Net 45,True,False
PO-2023-05359,2023-06-12,2023-06-19,2023-06-19,SUP-002,Taegu Alloys,South Korea,Raw Materials,Steel Coil (per ton),R&D,739.58,28,20708.24,Net 30,True,False
PO-2023-06326,2023-06-12,2023-07-07,2023-07-10,SUP-095,Busan Machinery,South Korea,Machinery,Compressor Unit,Corporate,10508.19,1,10508.19,Net 60,True,False
PO-2023-06086,2023-06-12,2023-07-14,2023-07-16,SUP-061,Shenzhou IT Solutions,China,IT Services,Network Equipment Bundle,Field Services,3068.05,1,3068.05,Net 30,False,False
PO-2023-05685,2023-06-12,2023-06-25,2023-06-25,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Field Services,7.12,2820,20078.4,Net 60,True,False
PO-2023-06251,2023-06-12,2023-06-30,2023-06-30,SUP-092,Apex Specialty Chem,USA,Chemicals,Coating Resin (drum),R&D,660.89,12,7930.68,Net 45,True,False
PO-2023-05831,2023-06-12,2023-06-23,2023-06-23,SUP-040,Ganga MRO Services,India,MRO,Conveyor Belt Section,R&D,534.24,4,2136.96,Net 45,True,False
PO-2023-06395,2023-06-12,2023-07-11,2023-07-11,SUP-102,Frontier Consulting,USA,Professional Services,Legal Advisory (retainer),Corporate,7803.53,1,7803.53,Net 30,True,False
PO-2023-06147,2023-06-12,2023-06-21,2023-06-21,SUP-072,Krakow Office Products,Poland,Office Supplies,Office Chairs,Manufacturing,165.36,11,1818.96,Net 30,True,False
PO-2023-05558,2023-06-12,2023-06-17,2023-06-17,SUP-016,Great Wall Containers,China,Packaging,Corrugated Boxes (per 1000),Retail Operations,674.89,13,8773.57,Net 45,True,False
PO-2023-06039,2023-06-12,2023-06-23,2023-06-23,SUP-057,Bharat Digital Systems,India,IT Services,"SaaS Licences (per seat, annual)",Manufacturing,396.34,20,7926.8,Net 30,True,False
PO-2023-05691,2023-06-12,2023-06-27,2023-06-27,SUP-036,Golden Dragon Components,China,Electronics,Microcontroller MCU-9,Corporate,7.6,2532,19243.2,Net 15,True,False
PO-2023-06117,2023-06-12,2023-07-12,2023-07-12,SUP-072,Krakow Office Products,Poland,Office Supplies,Copy Paper (per case),Manufacturing,34.21,40,1368.4,Net 45,True,False
PO-2023-05625,2023-06-12,2023-07-14,2023-07-14,SUP-030,Sterling Semitech,USA,Electronics,Connector Kit CK-8,Corporate,4.0,2516,10064.0,Net 60,True,False
PO-2023-06372,2023-06-12,2023-06-17,2023-06-17,SUP-105,Krakow Consulting,Poland,Professional Services,Training Programme,R&D,4032.1,1,4032.1,Net 30,True,False
PO-2023-05478,2023-06-12,2023-06-26,2023-06-26,SUP-016,Great Wall Containers,China,Packaging,Printed Labels (per 1000),Manufacturing,43.68,10,436.8,Net 60,True,False
PO-2023-06180,2023-06-12,2023-06-17,2023-06-17,SUP-072,Krakow Office Products,Poland,Office Supplies,Whiteboard & Supplies,Retail Operations,70.43,5,352.15,Net 30,True,False
PO-2023-05709,2023-06-12,2023-07-05,2023-07-05,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Field Services,22.52,598,13466.96,Net 45,True,False
PO-2023-06335,2023-06-12,2023-06-26,2023-06-26,SUP-095,Busan Machinery,South Korea,Machinery,Precision Jig Set,R&D,2031.91,4,8127.64,Net 45,True,False
PO-2023-05484,2023-06-12,2023-07-02,2023-07-02,SUP-016,Great Wall Containers,China,Packaging,Bubble Wrap Rolls,R&D,30.3,109,3302.7,Net 60,True,False
PO-2023-05704,2023-06-12,2023-06-17,2023-06-17,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,Retail Operations,51.13,315,16105.95,Net 60,True,False
PO-2023-05323,2023-06-12,2023-07-02,2023-07-02,SUP-005,Pioneer Resources,USA,Raw Materials,Steel Coil (per ton),Field Services,941.47,30,28244.1,Net 30,True,False
PO-2023-05405,2023-06-12,2023-07-04,2023-07-04,SUP-002,Taegu Alloys,South Korea,Raw Materials,Copper Wire Rod (per ton),Retail Operations,8623.3,4,34493.2,Net 60,True,False
PO-2023-05535,2023-06-13,2023-06-18,2023-06-18,SUP-016,Great Wall Containers,China,Packaging,Stretch Film Rolls,R&D,39.71,93,3693.03,Net 60,True,False
PO-2023-06361,2023-06-13,2023-07-10,2023-07-10,SUP-095,Busan Machinery,South Korea,Machinery,Robotic Arm Servicing,Corporate,7783.59,1,7783.59,Net 60,True,False
PO-2023-05914,2023-06-13,2023-06-23,2023-06-23,SUP-050,Redwood Freight,USA,Logistics,FTL Freight (per load),R&D,1937.14,4,7748.56,Net 30,True,False
PO-2023-06166,2023-06-13,2023-06-22,2023-06-22,SUP-072,Krakow Office Products,Poland,Office Supplies,Copy Paper (per case),Retail Operations,35.94,28,1006.32,Net 45,True,True
PO-2023-06254,2023-06-13,2023-07-01,2023-07-01,SUP-083,Krakow Chemicals,Poland,Chemicals,Cleaning Agent (drum),Manufacturing,213.64,14,2990.96,Net 15,False,False
PO-2023-05893,2023-06-13,2023-06-25,2023-06-25,SUP-052,Del Norte Logistics,Mexico,Logistics,Air Freight (per 100kg),R&D,553.79,4,2215.16,Net 45,True,False
PO-2023-06118,2023-06-13,2023-06-27,2023-06-27,SUP-072,Krakow Office Products,Poland,Office Supplies,Copy Paper (per case),Corporate,35.87,27,968.49,Net 15,True,False
PO-2023-06044,2023-06-13,2023-07-11,2023-07-12,SUP-057,Bharat Digital Systems,India,IT Services,Network Equipment Bundle,Retail Operations,3194.88,1,3194.88,Net 60,True,False
PO-2023-06278,2023-06-13,2023-06-27,2023-06-27,SUP-081,Redwood Specialty Chem,USA,Chemicals,Catalyst Powder (per 25kg),R&D,891.37,5,4456.85,Net 30,False,False
PO-2023-05345,2023-06-13,2023-06-21,2023-06-21,SUP-006,Adler Metals,Germany,Raw Materials,Rubber Compound (per ton),Retail Operations,1816.25,9,16346.25,Net 15,True,False
PO-2023-05390,2023-06-13,2023-07-04,2023-07-04,SUP-002,Taegu Alloys,South Korea,Raw Materials,Steel Coil (per ton),R&D,734.67,45,33060.15,Net 30,True,False
PO-2023-05749,2023-06-13,2023-07-14,2023-07-14,SUP-032,Lotus Components,India,Electronics,Microcontroller MCU-9,Manufacturing,7.2,1105,7956.0,Net 45,True,False
PO-2023-06060,2023-06-13,2023-07-08,2023-07-08,SUP-061,Shenzhou IT Solutions,China,IT Services,Cloud Hosting (monthly block),Manufacturing,4374.91,1,4374.91,Net 60,True,False
PO-2023-05718,2023-06-13,2023-06-20,2023-06-20,SUP-034,Pacific Rim Circuits,China,Electronics,Sensor Module SM-3,Retail Operations,25.34,342,8666.28,Net 30,True,False
PO-2023-06183,2023-06-13,2023-07-08,2023-07-22,SUP-078,Baltic Workplace,Poland,Office Supplies,Toner Cartridges,Field Services,75.98,13,987.74,Net 15,True,False
PO-2023-05559,2023-06-13,2023-07-17,2023-07-17,SUP-016,Great Wall Containers,China,Packaging,Bubble Wrap Rolls,Corporate,27.26,78,2126.28,Net 15,True,False
PO-2023-06323,2023-06-13,2023-06-19,2023-06-19,SUP-095,Busan Machinery,South Korea,Machinery,Robotic Arm Servicing,R&D,7578.02,1,7578.02,Net 15,False,False
PO-2023-06190,2023-06-13,2023-06-27,2023-06-29,SUP-079,Great Wall Workplace,China,Office Supplies,Stationery Kit,Manufacturing,19.21,63,1210.23,Net 30,True,False
PO-2023-05543,2023-06-13,2023-06-28,2023-06-28,SUP-016,Great Wall Containers,China,Packaging,Corrugated Boxes (per 1000),Field Services,658.17,13,8556.21,Net 45,True,False
PO-2023-05977,2023-06-13,2023-06-29,2023-06-29,SUP-053,Sterling Shipping Lines,USA,Logistics,Ocean Container (40ft),Retail Operations,3207.34,1,3207.34,Net 30,False,False
PO-2023-05723,2023-06-13,2023-07-13,2023-07-16,SUP-035,Pacific Rim Semitech,China,Electronics,Sensor Module SM-3,Manufacturing,24.22,690,16711.8,Net 30,True,False
